id,totalprice,date_placed
6137,36.5,'2023-03-05 20:30:11.557158'
6144,52.5,'2023-03-05 12:00:11.557158'
6150,38.0,'2023-03-05 17:00:11.557158'
6159,52.0,'2023-03-05 15:00:11.557158'
6165,46.5,'2023-03-05 15:30:11.557158'
6167,54.5,'2023-03-05 22:30:11.557158'
6169,49.5,'2023-03-05 20:30:11.557158'
6172,53.0,'2023-03-05 14:30:11.557158'
6174,34.5,'2023-03-05 15:30:11.557158'
6177,64.0,'2023-03-06 20:00:11.557158'
6178,61.0,'2023-03-06 11:30:11.557158'
6195,65.0,'2023-03-06 21:30:11.557158'
6196,54.0,'2023-03-06 13:30:11.557158'
6203,68.0,'2023-03-06 15:30:11.557158'
6212,47.5,'2023-03-06 13:30:11.557158'
6226,61.5,'2023-03-06 20:30:11.557158'
6237,45.0,'2023-03-06 19:00:11.557158'
6245,43.0,'2023-03-07 18:00:11.557158'
6254,52.5,'2023-03-07 15:00:11.557158'
6261,35.0,'2023-03-07 11:00:11.557158'
6263,32.0,'2023-03-07 22:00:11.557158'
6264,52.5,'2023-03-07 22:00:11.557158'
6275,37.5,'2023-03-07 18:30:11.557158'
6276,37.5,'2023-03-07 13:30:11.557158'
6285,50.5,'2023-03-07 18:30:11.557158'
6286,35.0,'2023-03-07 18:30:11.557158'
6288,38.0,'2023-03-07 18:30:11.557158'
6291,53.0,'2023-03-07 18:30:11.557158'
6300,38.0,'2023-03-08 12:00:11.557158'
6303,47.5,'2023-03-08 17:30:11.557158'
6308,47.5,'2023-03-08 12:30:11.557158'
6309,35.0,'2023-03-08 20:30:11.557158'
6320,52.0,'2023-03-08 20:30:11.557158'
6326,45.0,'2023-03-08 20:00:11.557158'
6329,40.5,'2023-03-08 15:00:11.557158'
6332,43.0,'2023-03-08 21:30:11.557158'
6336,55.0,'2023-03-08 20:00:11.557158'
6343,41.0,'2023-03-08 20:30:11.557158'
6344,37.5,'2023-03-08 20:00:11.557158'
6350,37.5,'2023-03-08 14:00:11.557158'
6363,36.0,'2023-03-08 18:00:11.557158'
6365,38.0,'2023-03-08 12:30:11.557158'
6375,32.0,'2023-03-09 11:00:11.557158'
6379,50.0,'2023-03-09 20:30:11.557158'
6387,35.5,'2023-03-09 19:30:11.557158'
6393,37.0,'2023-03-09 17:00:11.571666'
6407,48.0,'2023-03-09 12:30:11.571666'
6417,52.0,'2023-03-09 17:00:11.571666'
6418,48.5,'2023-03-09 21:00:11.571666'
6423,49.0,'2023-03-09 20:00:11.571666'
6432,51.0,'2023-03-10 16:30:11.571666'
6441,37.5,'2023-03-10 18:30:11.571666'
6443,48.0,'2023-03-10 13:30:11.571666'
6463,49.0,'2023-03-10 16:30:11.571666'
6467,47.0,'2023-03-10 12:30:11.571666'
6472,47.5,'2023-03-10 19:30:11.571666'
6479,37.0,'2023-03-10 17:00:11.571666'
6480,38.0,'2023-03-10 16:00:11.571666'
6489,63.5,'2023-03-11 14:30:11.571666'
6490,62.0,'2023-03-11 19:00:11.571666'
6494,48.0,'2023-03-11 14:30:11.571666'
6520,48.0,'2023-03-11 18:00:11.571666'
6532,67.5,'2023-03-11 20:00:11.571666'
6537,65.5,'2023-03-11 18:30:11.571666'
6539,57.5,'2023-03-11 15:30:11.571666'
6549,50.0,'2023-03-12 17:30:11.571666'
6552,47.0,'2023-03-12 14:30:11.571666'
6563,54.5,'2023-03-12 16:30:11.571666'
6572,40.0,'2023-03-12 19:00:11.571666'
6574,37.0,'2023-03-12 15:30:11.571666'
6586,37.5,'2023-03-12 13:30:11.571666'
6596,38.0,'2023-03-12 22:30:11.571666'
6607,40.0,'2023-03-12 14:30:11.571666'
6630,64.5,'2023-03-13 17:00:11.571666'
6644,73.0,'2023-03-13 20:30:11.571666'
6655,57.5,'2023-03-13 16:30:11.571666'
6657,61.5,'2023-03-13 19:30:11.571666'
6659,61.0,'2023-03-13 16:00:11.571666'
6665,46.5,'2023-03-13 19:00:11.571666'
6679,65.0,'2023-03-13 19:30:11.571666'
6680,45.0,'2023-03-13 21:00:11.571666'
6682,48.5,'2023-03-13 16:30:11.571666'
6684,52.5,'2023-03-14 13:30:11.571666'
6685,38.0,'2023-03-14 12:30:11.571666'
6687,40.0,'2023-03-14 11:30:11.571666'
6690,50.5,'2023-03-14 22:00:11.571666'
6693,49.0,'2023-03-14 21:00:11.571666'
6703,57.0,'2023-03-14 17:00:11.571666'
6704,32.5,'2023-03-14 15:00:11.571666'
6710,52.0,'2023-03-14 22:00:11.571666'
6714,50.0,'2023-03-14 18:30:11.571666'
6716,45.0,'2023-03-14 22:30:11.571666'
6723,37.5,'2023-03-14 22:30:11.571666'
6728,39.0,'2023-03-14 13:30:11.571666'
6742,48.0,'2023-03-15 20:30:11.571666'
6746,48.0,'2023-03-15 22:00:11.571666'
6747,42.5,'2023-03-15 19:30:11.571666'
6760,40.5,'2023-03-15 17:30:11.571666'
6762,49.5,'2023-03-15 21:00:11.571666'
6765,34.5,'2023-03-15 11:00:11.571666'
6768,46.5,'2023-03-15 20:00:11.571666'
6774,36.5,'2023-03-15 12:00:11.571666'
6778,49.0,'2023-03-15 21:00:11.571666'
6782,43.0,'2023-03-15 11:00:11.578174'
6786,36.0,'2023-03-15 18:00:11.578174'
6789,57.5,'2023-03-15 16:30:11.578174'
6790,47.0,'2023-03-15 11:00:11.578174'
6791,45.0,'2023-03-15 13:00:11.578174'
6798,61.5,'2023-03-16 17:00:11.578174'
6803,59.5,'2023-03-16 14:30:11.578174'
6820,64.0,'2023-03-16 13:00:11.578174'
6822,69.0,'2023-03-16 12:30:11.578174'
6838,53.0,'2023-03-16 14:30:11.578174'
6850,50.0,'2023-03-16 19:00:11.578174'
6856,48.5,'2023-03-16 22:30:11.578174'
6858,52.5,'2023-03-16 19:30:11.578174'
6860,59.5,'2023-03-16 19:00:11.578174'
6863,47.5,'2023-03-16 11:00:11.578174'
6875,47.0,'2023-03-17 19:30:11.578174'
6878,49.5,'2023-03-17 15:00:11.578174'
6882,50.0,'2023-03-17 16:00:11.578174'
6891,46.5,'2023-03-17 13:00:11.578174'
6907,62.5,'2023-03-17 14:30:11.578174'
6910,56.0,'2023-03-17 13:30:11.578174'
6914,61.5,'2023-03-17 19:00:11.578174'
6919,64.5,'2023-03-17 13:30:11.578174'
6925,66.0,'2023-03-17 12:00:11.578174'
6934,55.5,'2023-03-18 12:00:11.578174'
6945,58.0,'2023-03-18 12:30:11.578174'
6946,63.5,'2023-03-18 22:00:11.578174'
6948,51.0,'2023-03-18 17:30:11.578174'
6954,55.5,'2023-03-18 21:30:11.578174'
6957,64.0,'2023-03-18 19:30:11.578174'
6961,63.0,'2023-03-18 14:30:11.578174'
6963,63.5,'2023-03-18 20:00:11.578174'
6965,52.0,'2023-03-18 15:30:11.578174'
6967,46.5,'2023-03-18 13:00:11.578174'
6969,46.5,'2023-03-18 16:30:11.578174'
6972,47.0,'2023-03-18 17:00:11.578174'
6976,63.0,'2023-03-18 20:30:11.578174'
6979,51.5,'2023-03-18 16:30:11.578174'
6983,54.5,'2023-03-18 19:30:11.578174'
6987,49.0,'2023-03-18 18:00:11.578174'
6995,57.5,'2023-03-18 19:30:11.578174'
7004,50.5,'2023-03-19 15:00:11.578174'
7008,59.0,'2023-03-19 15:00:11.578174'
7014,50.0,'2023-03-19 15:00:11.578174'
7040,53.5,'2023-03-19 21:30:11.578174'
7047,57.5,'2023-03-19 12:00:11.578174'
7061,62.0,'2023-03-20 22:30:11.578174'
7069,58.0,'2023-03-20 12:30:11.578174'
7081,47.0,'2023-03-20 15:30:11.578174'
7084,50.0,'2023-03-20 17:00:11.578174'
7095,48.0,'2023-03-20 18:30:11.578174'
7101,45.5,'2023-03-20 19:30:11.578174'
7116,54.0,'2023-03-20 16:00:11.578174'
7120,37.0,'2023-03-21 21:30:11.578174'
7135,37.0,'2023-03-21 15:00:11.578174'
7136,50.0,'2023-03-21 12:30:11.578174'
7141,41.0,'2023-03-21 12:30:11.578174'
7157,40.0,'2023-03-21 22:00:11.578174'
7166,32.0,'2023-03-21 15:00:11.578174'
7167,38.0,'2023-03-21 22:30:11.578174'
7178,41.0,'2023-03-21 16:30:11.578174'
7179,38.5,'2023-03-21 22:00:11.578174'
7185,54.0,'2023-03-22 18:30:11.578174'
7190,54.0,'2023-03-22 14:00:11.578174'
7194,35.5,'2023-03-22 11:30:11.578174'
7196,39.0,'2023-03-22 11:30:11.578174'
7197,37.5,'2023-03-22 20:30:11.578174'
7201,50.5,'2023-03-22 22:30:11.578174'
7202,55.5,'2023-03-22 11:30:11.578174'
7203,47.0,'2023-03-22 12:30:11.578174'
7204,47.5,'2023-03-22 22:00:11.578174'
7222,50.0,'2023-03-22 21:00:11.578174'
7229,37.0,'2023-03-22 15:00:11.578174'
7230,47.0,'2023-03-22 22:30:11.578174'
7234,30.0,'2023-03-22 15:00:11.578174'
7243,66.0,'2023-03-23 20:30:11.578174'
7246,65.5,'2023-03-23 14:30:11.578174'
7247,64.5,'2023-03-23 21:30:11.578174'
7248,52.5,'2023-03-23 20:00:11.578174'
7251,65.0,'2023-03-23 16:00:11.578174'
7257,47.0,'2023-03-23 22:30:11.578174'
7265,59.5,'2023-03-23 22:30:11.578174'
7275,56.0,'2023-03-23 20:30:11.578174'
7276,52.0,'2023-03-23 14:00:11.578174'
7283,65.5,'2023-03-23 15:30:11.578174'
7291,64.5,'2023-03-23 11:00:11.578174'
7303,34.5,'2023-03-24 13:00:11.578174'
7304,34.5,'2023-03-24 15:00:11.578174'
7307,39.0,'2023-03-24 14:00:11.578174'
7308,47.0,'2023-03-24 11:30:11.578174'
7312,51.5,'2023-03-24 13:30:11.578174'
7317,37.5,'2023-03-24 13:30:11.578174'
7334,56.0,'2023-03-24 11:00:11.578174'
7336,48.0,'2023-03-24 15:30:11.578174'
7338,38.0,'2023-03-24 14:00:11.578174'
7340,45.5,'2023-03-24 13:00:11.578174'
7348,47.5,'2023-03-24 19:00:11.578174'
7361,50.0,'2023-03-24 14:30:11.587683'
7362,37.5,'2023-03-24 13:00:11.587683'
7367,50.0,'2023-03-25 20:00:11.587683'
7374,42.0,'2023-03-25 17:30:11.587683'
7377,40.0,'2023-03-25 20:30:11.587683'
7379,40.0,'2023-03-25 20:00:11.587683'
7389,55.0,'2023-03-25 13:30:11.588530'
7390,45.0,'2023-03-25 18:30:11.588530'
7391,47.5,'2023-03-25 21:00:11.588530'
7394,38.0,'2023-03-25 12:00:11.588530'
7396,51.0,'2023-03-25 17:30:11.588530'
7401,50.0,'2023-03-25 13:00:11.588530'
7405,41.0,'2023-03-25 15:00:11.588530'
7412,50.0,'2023-03-25 15:00:11.589400'
7419,54.5,'2023-03-25 21:00:11.589400'
7425,35.0,'2023-03-25 21:30:11.589400'
7434,51.0,'2023-03-26 20:00:11.590280'
7438,47.0,'2023-03-26 15:30:11.590280'
7445,52.5,'2023-03-26 15:00:11.590280'
7450,37.0,'2023-03-26 15:30:11.590280'
7463,47.0,'2023-03-26 15:30:11.590280'
7469,35.0,'2023-03-26 21:00:11.590280'
7473,50.0,'2023-03-26 11:00:11.591399'
7485,48.0,'2023-03-27 17:30:11.591399'
7490,50.5,'2023-03-27 22:30:11.591399'
7493,55.0,'2023-03-27 12:30:11.591399'
7498,50.5,'2023-03-27 20:30:11.591399'
7500,48.0,'2023-03-27 19:30:11.591399'
7505,51.0,'2023-03-27 21:00:11.591399'
7509,40.0,'2023-03-27 18:00:11.591399'
7515,41.0,'2023-03-27 20:30:11.591399'
7517,37.5,'2023-03-27 12:30:11.591399'
7522,36.5,'2023-03-27 22:30:11.591399'
7525,38.0,'2023-03-27 21:30:11.591399'
7526,32.0,'2023-03-27 20:30:11.591399'
7528,52.0,'2023-03-27 20:00:11.591399'
7531,32.5,'2023-03-27 20:00:11.591399'
7541,48.0,'2023-03-28 12:30:11.591399'
7542,48.0,'2023-03-28 18:30:11.591399'
7553,38.0,'2023-03-28 19:00:11.591399'
7555,50.0,'2023-03-28 17:30:11.591399'
7558,30.0,'2023-03-28 13:00:11.591399'
7560,55.0,'2023-03-28 11:00:11.591399'
7566,37.0,'2023-03-28 12:00:11.591399'
7572,50.5,'2023-03-28 11:30:11.591399'
7579,38.5,'2023-03-28 14:30:11.591399'
7593,37.0,'2023-03-28 22:30:11.591399'
7595,32.5,'2023-03-28 22:30:11.591399'
7596,37.0,'2023-03-28 21:30:11.591399'
7599,53.5,'2023-03-28 21:00:11.591399'
7604,50.0,'2023-03-28 14:00:11.591399'
7605,37.0,'2023-03-28 13:00:11.591399'
7616,46.5,'2023-03-29 13:30:11.591399'
7618,50.5,'2023-03-29 18:00:11.591399'
7628,53.0,'2023-03-29 15:00:11.591399'
7651,65.5,'2023-03-29 11:30:11.591399'
7655,51.0,'2023-03-29 15:00:11.591399'
7662,42.0,'2023-03-29 16:00:11.591399'
7669,46.0,'2023-03-30 20:00:11.591399'
7681,53.0,'2023-03-30 18:30:11.591399'
7682,57.0,'2023-03-30 11:30:11.591399'
7688,46.0,'2023-03-30 22:00:11.591399'
7692,57.5,'2023-03-30 11:00:11.591399'
7699,50.0,'2023-03-30 17:30:11.591399'
7701,59.0,'2023-03-30 19:30:11.591399'
7703,67.5,'2023-03-30 18:30:11.591399'
7708,47.0,'2023-03-30 11:30:11.591399'
7711,68.0,'2023-03-30 13:30:11.591399'
7712,62.0,'2023-03-30 18:00:11.591399'
7716,67.5,'2023-03-30 16:30:11.591399'
7718,52.0,'2023-03-30 22:00:11.591399'
7720,59.0,'2023-03-30 18:30:11.591399'
7736,49.5,'2023-03-31 15:30:11.591399'
7762,51.0,'2023-03-31 19:30:11.591399'
7766,48.0,'2023-03-31 13:00:11.591399'
7788,35.0,'2023-03-31 14:00:11.591399'
7802,42.0,'2023-04-01 12:00:11.591399'
7807,50.0,'2023-04-01 13:00:11.591399'
7809,38.5,'2023-04-01 15:00:11.591399'
7814,55.0,'2023-04-01 19:00:11.591399'
7832,37.5,'2023-04-01 16:30:11.591399'
7843,55.5,'2023-04-01 14:30:11.591399'
7853,49.0,'2023-04-02 17:00:11.591399'
7859,69.5,'2023-04-02 20:30:11.591399'
7862,63.5,'2023-04-02 14:00:11.591399'
7871,59.0,'2023-04-02 15:30:11.591399'
7873,47.0,'2023-04-02 14:30:11.591399'
7882,60.5,'2023-04-02 20:30:11.591399'
7891,60.0,'2023-04-02 13:00:11.591399'
7892,63.0,'2023-04-02 17:00:11.591399'
7893,52.5,'2023-04-02 15:00:11.591399'
7895,55.5,'2023-04-02 21:00:11.591399'
7907,62.5,'2023-04-02 21:00:11.591399'
7912,63.0,'2023-04-02 15:00:11.591399'
7940,37.5,'2023-04-03 22:00:11.591399'
7942,36.5,'2023-04-03 22:30:11.591399'
7953,36.0,'2023-04-03 20:00:11.591399'
7954,38.0,'2023-04-03 20:30:11.591399'
7960,50.0,'2023-04-03 15:30:11.591399'
7967,48.0,'2023-04-03 19:30:11.591399'
7969,38.0,'2023-04-03 13:30:11.591399'
7975,35.5,'2023-04-03 15:30:11.591399'
7976,38.0,'2023-04-04 22:00:11.591399'
7985,34.5,'2023-04-04 13:30:11.591399'
7987,50.5,'2023-04-04 11:30:11.591399'
7992,50.0,'2023-04-04 22:00:11.591399'
7997,32.5,'2023-04-04 15:00:11.591399'
8004,41.0,'2023-04-04 18:30:11.591399'
8011,35.0,'2023-04-04 22:30:11.591399'
8013,40.0,'2023-04-04 11:00:11.591399'
8023,53.0,'2023-04-04 16:00:11.591399'
8032,45.0,'2023-04-04 13:30:11.591399'
8035,39.5,'2023-04-04 22:00:11.591399'
8042,55.5,'2023-04-05 18:30:11.591399'
8049,38.0,'2023-04-05 20:00:11.591399'
8052,40.0,'2023-04-05 15:30:11.591399'
8060,32.5,'2023-04-05 20:30:11.591399'
8074,51.0,'2023-04-05 20:30:11.591399'
8105,47.0,'2023-04-06 13:00:11.591399'
8127,52.0,'2023-04-06 19:30:11.591399'
8129,40.0,'2023-04-06 14:00:11.591399'
8139,46.5,'2023-04-06 16:30:11.591399'
8142,54.0,'2023-04-06 18:30:11.603404'
8144,38.0,'2023-04-06 14:30:11.603404'
8151,38.0,'2023-04-06 12:00:11.603404'
8158,41.0,'2023-04-06 15:00:11.603404'
8161,49.0,'2023-04-06 14:00:11.603404'
8163,35.5,'2023-04-06 17:30:11.603404'
8190,57.0,'2023-04-07 20:00:11.603404'
8198,65.0,'2023-04-07 17:00:11.603404'
8205,64.0,'2023-04-07 19:30:11.603404'
8215,49.5,'2023-04-07 11:30:11.603404'
8216,50.5,'2023-04-07 20:30:11.603404'
8249,45.0,'2023-04-08 14:30:11.603404'
8250,40.5,'2023-04-08 15:30:11.603404'
8252,54.5,'2023-04-08 17:30:11.603404'
8257,50.0,'2023-04-08 18:00:11.603404'
8258,49.0,'2023-04-08 17:30:11.603404'
8269,39.0,'2023-04-08 18:30:11.603404'
8277,37.5,'2023-04-08 19:00:11.603404'
8278,50.0,'2023-04-08 15:30:11.603404'
8285,50.0,'2023-04-08 14:30:11.603404'
8294,49.5,'2023-04-09 19:00:11.603404'
8305,38.5,'2023-04-09 15:30:11.603404'
8307,52.5,'2023-04-09 15:00:11.603404'
8312,50.5,'2023-04-09 15:00:11.603404'
8315,37.0,'2023-04-09 15:30:11.603404'
8317,53.0,'2023-04-09 14:30:11.603404'
8327,50.0,'2023-04-09 13:30:11.603404'
8329,56.0,'2023-04-09 19:00:11.603404'
8342,50.5,'2023-04-09 17:30:11.603404'
8359,50.0,'2023-04-10 20:30:11.603404'
8368,50.5,'2023-04-10 18:00:11.603404'
8376,59.5,'2023-04-10 16:30:11.603404'
8384,51.5,'2023-04-10 13:30:11.603404'
8398,68.0,'2023-04-10 22:30:11.603404'
8399,62.5,'2023-04-10 19:30:11.603404'
8402,50.5,'2023-04-10 20:00:11.603404'
8409,47.0,'2023-04-11 21:00:11.603404'
8411,50.0,'2023-04-11 22:30:11.603404'
8424,47.5,'2023-04-11 22:30:11.603404'
8428,62.5,'2023-04-11 18:30:11.603404'
8429,56.0,'2023-04-11 21:00:11.603404'
8435,59.5,'2023-04-11 11:30:11.603404'
8450,62.5,'2023-04-11 22:00:11.603404'
8451,66.0,'2023-04-11 15:30:11.603404'
8454,62.5,'2023-04-11 21:00:11.603404'
8455,44.5,'2023-04-11 21:00:11.603404'
8458,63.0,'2023-04-11 15:00:11.603404'
8467,49.5,'2023-04-11 22:30:11.603404'
8470,67.5,'2023-04-11 14:30:11.603404'
8480,49.5,'2023-04-12 13:00:11.603404'
8489,37.0,'2023-04-12 18:00:11.603404'
8493,35.0,'2023-04-12 15:00:11.603404'
8508,53.5,'2023-04-12 18:00:11.603404'
8515,50.0,'2023-04-12 17:30:11.603404'
8518,39.0,'2023-04-12 19:00:11.603404'
8522,39.5,'2023-04-12 19:30:11.603404'
8540,40.5,'2023-04-13 20:30:11.603404'
8569,37.0,'2023-04-13 12:00:11.603404'
8577,36.5,'2023-04-13 17:00:11.603404'
8578,38.0,'2023-04-13 11:30:11.603404'
8592,35.5,'2023-04-13 12:00:11.603404'
8595,32.5,'2023-04-13 20:00:11.603404'
8596,39.5,'2023-04-13 18:00:11.603404'
8606,34.5,'2023-04-14 19:00:11.603404'
8608,43.0,'2023-04-14 18:00:11.603404'
8612,40.0,'2023-04-14 15:30:11.603404'
8621,37.0,'2023-04-14 20:30:11.603404'
8624,48.0,'2023-04-14 14:30:11.603404'
8625,55.0,'2023-04-14 12:00:11.603404'
8629,50.0,'2023-04-14 12:30:11.603404'
8634,36.0,'2023-04-14 13:30:11.603404'
8656,35.0,'2023-04-14 17:00:11.603404'
8663,51.5,'2023-04-14 13:30:11.603404'
8667,44.5,'2023-04-15 22:30:11.603404'
8680,51.0,'2023-04-15 13:30:11.603404'
8686,40.0,'2023-04-15 15:00:11.603404'
8698,54.0,'2023-04-15 19:00:11.603404'
8700,53.0,'2023-04-15 15:00:11.603404'
8705,50.0,'2023-04-15 14:30:11.603404'
8707,55.0,'2023-04-15 13:30:11.603404'
8714,47.5,'2023-04-15 17:00:11.603404'
8717,40.5,'2023-04-15 14:00:11.603404'
8722,53.0,'2023-04-15 13:00:11.603404'
8726,38.0,'2023-04-15 15:30:11.603404'
8733,62.0,'2023-04-16 13:00:11.603404'
8736,60.0,'2023-04-16 13:30:11.603404'
8743,47.0,'2023-04-16 13:30:11.603404'
8752,60.0,'2023-04-16 21:00:11.603404'
8755,60.0,'2023-04-16 14:30:11.603404'
8764,50.0,'2023-04-16 16:00:11.603404'
8768,53.0,'2023-04-16 19:00:11.603404'
8771,43.0,'2023-04-16 21:30:11.603404'
8774,47.5,'2023-04-16 15:30:11.603404'
8780,50.5,'2023-04-16 18:30:11.603404'
8781,49.0,'2023-04-16 19:30:11.603404'
8782,67.0,'2023-04-16 20:30:11.603404'
8785,49.0,'2023-04-16 19:00:11.603404'
8788,67.0,'2023-04-16 20:00:11.603404'
8789,59.5,'2023-04-16 14:30:11.603404'
8791,62.5,'2023-04-16 20:30:11.603404'
8814,41.0,'2023-04-17 20:00:11.603404'
8817,49.0,'2023-04-17 13:30:11.603404'
8824,35.0,'2023-04-17 19:30:11.603404'
8825,35.0,'2023-04-17 20:00:11.603404'
8828,49.5,'2023-04-17 19:00:11.603404'
8844,40.0,'2023-04-17 20:00:11.603404'
8846,39.5,'2023-04-17 20:00:11.603404'
8849,42.0,'2023-04-17 17:00:11.603404'
8850,48.0,'2023-04-17 22:30:11.603404'
8853,36.0,'2023-04-17 18:00:11.603404'
8860,50.0,'2023-04-18 22:30:11.603404'
8878,37.5,'2023-04-18 16:30:11.603404'
8881,34.5,'2023-04-18 20:30:11.603404'
8885,39.0,'2023-04-18 12:30:11.603404'
8886,40.5,'2023-04-18 22:30:11.603404'
8887,37.0,'2023-04-18 17:00:11.603404'
8888,35.0,'2023-04-18 19:00:11.603404'
8893,35.0,'2023-04-18 22:30:11.603404'
8898,38.0,'2023-04-18 18:00:11.603404'
8913,40.0,'2023-04-18 15:00:11.603404'
8924,44.0,'2023-04-19 18:30:11.603404'
8937,49.5,'2023-04-19 11:00:11.603404'
8943,37.0,'2023-04-19 18:00:11.603404'
8968,40.5,'2023-04-19 14:00:11.619049'
8973,47.0,'2023-04-19 17:00:11.619049'
8976,47.0,'2023-04-19 17:30:11.619049'
8985,39.0,'2023-04-20 20:00:11.619049'
8989,32.0,'2023-04-20 17:00:11.619049'
8997,49.0,'2023-04-20 11:30:11.619049'
9002,48.0,'2023-04-20 11:00:11.619049'
9008,37.0,'2023-04-20 19:00:11.619049'
9023,50.5,'2023-04-20 13:30:11.619049'
9030,37.0,'2023-04-20 18:00:11.619049'
9031,48.5,'2023-04-20 16:00:11.619049'
9043,52.0,'2023-04-20 19:30:11.619049'
9046,65.5,'2023-04-21 12:00:11.619049'
9048,63.0,'2023-04-21 18:30:11.619049'
9057,52.0,'2023-04-21 19:30:11.619049'
9078,48.5,'2023-04-21 12:30:11.619049'
9080,61.5,'2023-04-21 15:30:11.619049'
9111,50.0,'2023-04-21 12:00:11.619049'
9115,53.0,'2023-04-22 18:30:11.619049'
9124,67.5,'2023-04-22 18:00:11.619049'
9133,48.0,'2023-04-22 14:30:11.619049'
9134,47.0,'2023-04-22 15:30:11.619049'
9139,61.0,'2023-04-22 14:00:11.619049'
9141,56.0,'2023-04-22 19:30:11.619049'
9143,60.0,'2023-04-22 14:00:11.619049'
9146,66.0,'2023-04-22 16:00:11.619049'
9149,49.5,'2023-04-22 18:00:11.619049'
9155,66.0,'2023-04-22 20:30:11.619049'
9156,62.5,'2023-04-22 12:30:11.619049'
9163,52.5,'2023-04-22 12:30:11.619049'
9173,48.5,'2023-04-23 21:30:11.619049'
9176,64.5,'2023-04-23 15:30:11.619049'
9191,50.0,'2023-04-23 20:00:11.619049'
9193,65.5,'2023-04-23 15:00:11.619049'
9218,65.0,'2023-04-23 20:30:11.619049'
9220,46.5,'2023-04-23 22:00:11.619049'
9231,35.0,'2023-04-24 16:30:11.619049'
9234,34.5,'2023-04-24 11:00:11.619049'
9253,42.5,'2023-04-24 18:00:11.619049'
9269,38.0,'2023-04-24 19:00:11.619049'
9274,36.5,'2023-04-24 21:30:11.619049'
9283,55.5,'2023-04-24 21:30:11.619049'
9288,62.0,'2023-04-25 16:00:11.619049'
9293,48.5,'2023-04-25 15:30:11.619049'
9297,50.0,'2023-04-25 16:00:11.619049'
9308,60.5,'2023-04-25 16:30:11.619049'
9324,64.5,'2023-04-25 21:00:11.619049'
9331,57.0,'2023-04-25 18:00:11.619049'
9338,65.0,'2023-04-25 18:30:11.619049'
9339,50.5,'2023-04-25 21:00:11.619049'
9344,62.5,'2023-04-25 22:00:11.619049'
9361,53.5,'2023-04-26 17:00:11.619049'
9363,45.0,'2023-04-26 21:00:11.619049'
9368,50.0,'2023-04-26 22:00:11.619049'
9372,42.0,'2023-04-26 21:30:11.619049'
9374,36.0,'2023-04-26 20:00:11.619049'
9381,48.0,'2023-04-26 16:30:11.619049'
9383,39.0,'2023-04-26 21:30:11.619049'
9389,37.5,'2023-04-26 19:00:11.619049'
9396,47.5,'2023-04-26 12:30:11.619049'
9399,35.0,'2023-04-26 17:30:11.619049'
9416,62.5,'2023-04-27 17:00:11.619049'
9420,45.0,'2023-04-27 15:30:11.619049'
9421,61.0,'2023-04-27 19:00:11.619049'
9423,48.0,'2023-04-27 22:00:11.619049'
9433,52.0,'2023-04-27 11:00:11.619049'
9437,62.0,'2023-04-27 16:00:11.619049'
9438,45.0,'2023-04-27 19:30:11.619049'
9448,55.5,'2023-04-27 16:00:11.619049'
9457,50.5,'2023-04-27 19:30:11.619049'
9459,62.5,'2023-04-27 13:30:11.619049'
9462,45.5,'2023-04-27 13:00:11.619049'
9466,67.0,'2023-04-27 17:00:11.619049'
9468,60.0,'2023-04-27 22:00:11.619049'
9474,45.0,'2023-04-28 15:30:11.619049'
9478,59.0,'2023-04-28 19:00:11.619049'
9489,68.0,'2023-04-28 18:00:11.619049'
9491,48.0,'2023-04-28 20:30:11.619049'
9492,63.0,'2023-04-28 12:00:11.619049'
9514,45.0,'2023-04-28 17:00:11.619049'
9517,52.0,'2023-04-28 14:30:11.619049'
9526,47.0,'2023-04-28 18:30:11.619049'
9543,45.0,'2023-04-29 17:30:11.619049'
9544,37.5,'2023-04-29 14:30:11.619049'
9545,38.5,'2023-04-29 19:30:11.619049'
9547,53.0,'2023-04-29 18:00:11.619049'
9550,53.0,'2023-04-29 12:00:11.619049'
9552,37.0,'2023-04-29 17:00:11.619049'
9553,35.0,'2023-04-29 21:30:11.619049'
9556,40.0,'2023-04-29 20:30:11.619049'
9557,40.0,'2023-04-29 17:30:11.619049'
9559,50.5,'2023-04-29 15:30:11.619049'
9560,39.5,'2023-04-29 15:30:11.619049'
9570,35.5,'2023-04-29 21:30:11.619049'
9571,40.0,'2023-04-29 15:30:11.619049'
9583,54.5,'2023-04-29 22:00:11.619049'
9589,54.5,'2023-04-29 15:30:11.619049'
9599,45.0,'2023-04-29 14:00:11.619049'
9600,40.0,'2023-04-29 18:30:11.619049'
9607,51.0,'2023-04-30 20:00:11.619049'
9615,67.5,'2023-04-30 14:30:11.619049'
9616,65.0,'2023-04-30 13:00:11.619049'
9617,60.0,'2023-04-30 20:00:11.619049'
9645,60.0,'2023-04-30 18:30:11.619049'
9656,64.0,'2023-04-30 16:00:11.619049'
9672,50.5,'2023-05-01 20:30:11.619049'
9674,37.0,'2023-05-01 20:00:11.619049'
9683,57.0,'2023-05-01 20:30:11.619049'
9692,50.5,'2023-05-01 19:00:11.619049'
9693,52.5,'2023-05-01 19:00:11.619049'
9694,39.0,'2023-05-01 19:00:11.619049'
9699,40.5,'2023-05-01 13:00:11.619049'
9706,40.0,'2023-05-01 19:00:11.619049'
9713,48.0,'2023-05-01 15:30:11.619049'
